0.642058	12.804035
0.344916	8.305176
0.05496	13.017
0.124623	29.875578
0.82636	14.969305
0.143506	9.712507
2.278825	43.354801
0.570744	10.470019
0.123659	8.694313
0.288759	11.389231
0.581275	9.947486
0.480318	12.785832
0.24466	14.094666
0.201782	11.529981
0.64012	19.801136
0.101935	15.272278
0.217144	11.995638
0.297449	10.647614
3.119095	66.851105
0.920495	16.090506
0.416042	13.546992
0.698766	14.62276
0.503697	10.95997
0.016732	12.183412
0.207077	12.135397
0.569488	18.291286
0.516906	13.009925
0.5828	18.293657
0.582453	36.808094
0.989985	17.879086
0.083943	13.277039
2.618008	58.104118
0.166871	13.677972
0.599847	11.843786
0.251516	12.433354
0.483909	9.578071
0.390552	17.711735
0.643434	18.198189
0.025218	13.763552
0.98557	25.257477
0.154321	18.373775
0.758667	18.369143
0.607536	10.774069
1.241841	24.743155
0.014275	10.952762
0.23068	15.954177
0.109593	8.565546
0.22016	14.394581
0.524668	15.504771
0.465385	14.828966
0.746106	14.425559
0.608961	15.675962
0.368134	9.658857
0.204492	21.168291
0.605081	16.56864
0.163839	8.46204
0.309893	10.848814
0.307299	11.120804
0.062126	12.122542
1.191727	21.160933
1.090785	27.150537
0.767565	13.90728
0.489893	10.847307
0.213488	9.08998
0.782454	23.608444
0.098581	13.320892
0.641411	15.654684
1.002972	19.891052
0.612764	10.442167
0.250641	12.403407
1.0434	23.576372
0.902953	26.129696
0.332226	9.425769
0.180253	9.418933
0.716215	11.976284
1.130737	23.427822
0.056362	15.369458
0.322911	10.524567
0.712379	14.184366
0.96479	29.40443
0.241606	11.241535
0.184847	11.314802
0.126669	10.57205
0.492188	8.949464
0.596502	9.94354
0.22728	9.067002
0.12876	21.325802
0.292647	9.067344
0.127206	11.493673
0.981726	24.967058
0.352635	20.59561
0.269419	10.848631
0.530882	11.272316
0.27333	12.121869
0.169312	12.054667
0.476574	10.186217
0.219725	8.036696
0.482589	12.925621
0.278272	10.215935
0.035232	10.65426
0.795196	18.825811
0.388064	8.202312
0.746826	15.140585
0.311193	10.317711
0.314656	9.878914
0.145459	9.040516
0.462626	51.296814
7.2048	126.955437
0.166184	8.908661
0.218186	13.325035
1.113487	25.643709
0.500185	10.525366
0.121301	17.015682
0.370634	11.126915
0.710447	18.018456
0.46753	8.995551
0.033317	15.535879
0.231444	15.867896
0.335302	9.261196
0.382311	16.997972
0.274042	10.381217
0.423464	9.160198
0.847832	15.243732
0.25296	14.73062
0.271655	10.152142
0.456585	10.224128
0.761571	13.132878
0.430954	11.092596
1.027827	20.768866
0.570115	11.781102
0.229511	11.868312
0.31137	8.917885
0.51367	14.204596
0.391816	20.606619
0.648097	43.298149
0.637306	14.972585
1.180061	24.355307
0.256779	7.955573
0.436776	12.380695
0.117852	16.753284
0.333522	15.735314
0.040424	13.073715
0.574096	12.626949
0.082792	12.375394
0.222776	9.954318
0.287439	11.347978
2.536798	56.569935
0.958051	16.545418
1.079821	18.119593
0.789844	18.271515
0.763878	18.520353
0.618058	10.961642
0.559665	42.356159
0.446675	8.303549
0.059436	11.389306
0.167895	18.150999
0.727405	13.43319
0.761136	14.234956
0.250421	38.762852
0.11259	15.630109
0.390775	28.334093
0.011957	10.316204
0.565038	11.340958
0.345581	11.24946
0.034972	10.338957
0.422445	14.387433
0.45476	8.373308
0.889902	45.90543
0.199284	16.230087
0.487403	10.730996
0.607444	17.026196
0.784295	15.379005
0.134292	11.091224
0.557744	20.277489
0.271836	20.235758
0.69641	11.663096
0.389825	27.129927
0.108347	9.57801
0.322307	9.121395
0.490118	9.340251
0.020824	15.009116
0.45911	12.297263
0.282661	10.476985
0.035966	11.851351
0.969732	16.447062
1.724982	53.337315
0.478064	18.19022
0.105862	8.490212
0.9166	15.712671
0.603577	12.823079
0.385221	10.285273
0.252423	13.347287
0.301934	9.430378
0.242509	8.445351
0.363189	8.187376
0.239439	9.20572
0.418309	29.233767
0.46441	14.343325
0.413584	12.128892
0.683853	11.740579
0.170858	14.128177
0.449015	13.122791
0.488661	16.781349
0.344937	11.264913
0.376556	10.638679
0.12432	7.554354
0.271374	26.965885
0.550816	10.672488
0.40805	13.889575
0.466773	16.044855
2.08547	45.118279
0.210058	11.026833
0.024652	9.904969
0.644443	13.263992
0.18964	11.458826
0.055609	8.47889
0.101329	10.063844
0.484371	8.990161
0.200669	8.578051
0.549302	19.3915
0.068585	12.796551
0.540534	16.335379
0.196188	13.8098
0.201791	14.188307
0.693949	24.419949
0.120529	27.148849
0.577646	11.280854
0.504756	18.815819
0.486573	11.558902
0.129756	8.614536
0.404808	7.375829
0.870799	19.222258
0.224328	20.260654
0.892266	15.837511
0.431421	10.628595
0.798819	16.220791
0.102237	9.020713
0.46824	8.73655
0.097392	31.845219
0.797944	15.381783
0.462022	44.613091
0.456221	8.592362
0.900623	24.630997
0.32341	21.226046
0.335496	15.433247
0.098587	8.66675
0.246278	13.282867
0.681215	16.541853
0.733096	25.475554
0.285266	20.921638
0.308444	13.912379
0.352663	10.434269
0.769832	15.651521
0.355657	13.543844
0.410685	10.173868
0.481135	19.005033
0.800787	14.084296
0.813889	13.758428
0.211061	22.829641
0.076264	9.78562
0.778062	34.970222
0.219799	11.6124
0.420289	12.971495
0.416873	10.187554
0.011976	11.449573
0.132602	8.956465
0.679827	13.672018
1.079021	23.818592
0.36998	13.494292
0.330939	11.130576
0.629191	12.015671
0.039297	9.350528
0.348143	9.584048
0.324695	9.371719
0.231759	11.029944
0.025927	13.443741
0.343145	10.430938
0.922521	20.737257
1.004022	20.020138
0.603807	13.725146
1.176326	20.849594
0.099388	18.858303
0.541554	20.597908
0.338863	12.382071
0.404431	17.082605
0.292017	11.614856
1.065331	20.464907
0.141038	14.336553
0.291597	16.184645
0.185451	18.933184
0.142082	8.23198
0.712837	29.555729
0.415413	12.548409
0.50955	9.731703
0.713607	25.214308
0.098113	8.874035
1.92214	38.585415
0.730378	16.69323
0.223493	9.988687
0.340674	10.468574
0.166581	18.089676
0.43586	11.294697
0.607934	12.012812
0.134064	11.29946
0.624735	11.868949
0.205716	13.568755
0.670667	11.265334
0.507687	9.549485
0.08179	6.749819
0.269191	10.960604
0.390302	18.687401
0.348914	20.59553
0.039667	9.275752
0.227089	10.225764
0.741704	14.920789
0.573166	12.41907
0.84382	26.971809
0.344931	9.655556
0.042952	15.038377
0.715555	18.635473
0.1422	8.833688
0.330819	11.866709
0.337648	12.343743
0.517883	12.518764
0.833228	36.365749
0.226252	9.36287
0.683329	12.846673
0.356894	7.678519
0.675045	32.572487
0.078986	20.46924
0.711579	29.066469
0.222465	8.41806
0.43963	10.979988
0.072089	10.379651
0.347151	11.430569
0.068907	10.900675
0.219601	14.631617
0.166208	15.203321
0.034894	9.830328
0.355405	10.207908
0.27894	8.799123
0.228954	9.035357
0.26074	9.579689
0.498749	16.598688
3.071585	62.313297
0.319024	11.266055
0.972412	16.988873
0.08843	16.609049
1.865719	34.457729
0.442087	11.194388
0.44495	10.513055
0.180682	9.945433
1.233235	23.055435
0.353544	9.232037
0.376147	15.277379
0.051271	8.395935
0.4037	14.733349
0.361306	7.611577
0.028947	12.110342
0.499902	17.558928
0.262756	8.775913
0.066003	19.389479
0.265619	8.955153
0.439079	10.614338
0.056667	23.888176
0.199907	12.883519
0.833955	22.905491
0.104645	9.423742
0.287178	11.881111
0.228353	9.838252
0.433212	9.278481
0.315959	13.495144
0.482282	13.690357
0.370577	10.264371
0.556038	9.871596
0.558759	20.025295
0.598235	12.875581
0.637964	50.593746
0.348892	10.38884
0.396855	10.128211
0.160367	13.193119
0.108307	8.714208
0.505809	9.840529
0.405036	10.277701
0.155326	7.544232
1.160913	20.50946
0.056103	11.76598
0.75281	17.606611
0.149912	15.219554
0.246222	18.234634
0.079564	7.648687
0.184949	13.619822
0.284743	10.036438
0.086532	44.783741
0.285713	9.115382
0.579261	12.163898
0.584351	10.556744
0.229438	9.682664
0.383174	9.972217
0.809051	14.25115
0.015744	12.322612
0.224894	8.676276
0.610365	11.234259
0.887796	25.33177
0.803172	18.192072
0.265583	33.727207
1.239347	22.035732
0.203413	12.254438
0.702574	12.696799
0.473806	13.249018
0.232623	17.396523
0.11325	7.413856
0.075861	9.440023
0.779806	14.425471
0.164687	8.973818
0.020946	9.909145
0.237003	11.684699
0.42345	7.664322
0.012348	11.276477
0.729922	13.798004
0.353947	8.415878
0.235888	11.606541
0.151882	10.097309
0.32598	11.153955
0.583764	11.409884
0.293914	8.351363
1.140544	28.510576
0.395826	10.956446
0.960943	34.983593
0.485593	34.937122
0.077929	8.778233
0.390456	10.519255
0.486747	9.404035
0.576053	10.197878
0.324702	11.812554
0.438887	18.470573
0.823674	18.140957
0.507645	11.338867
0.47559	12.135884
0.103304	20.519945
0.45031	15.372255
0.598605	11.661139
0.321892	13.439933
0.610805	10.810011
0.248817	9.184066
0.542595	9.182288
0.141039	12.566641
0.512381	15.514525
0.32462	13.386826
0.315076	14.351617
0.68148	12.141717
0.080727	10.067819
0.601241	15.732566
0.335789	12.88132
0.457638	9.121529
0.766307	37.401974
0.23978	8.440403
0.358419	12.600019
0.500199	12.042055
0.663427	13.403159
0.623716	12.865689
0.521725	10.587199
0.517276	9.874116
0.632638	24.357609
0.105305	11.241077
0.556109	13.525305
0.189063	15.266459
0.275384	11.244193
0.187165	33.125225
0.349762	10.840038
0.799533	18.440863
0.626047	10.887018
0.394458	13.969677
0.48002	26.632456
0.578675	19.963257
0.234335	12.269166
0.079616	11.522345
0.483204	11.381583
0.138234	13.82182
0.662424	18.699142
0.484362	17.726799
0.336212	9.506789
